player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Avery Bradley,bradlav01,2021,RS,MIA,344,160,.8306735886450666,.2597522342900953,1.090425822935162,-.227048571374821,5.751104594593293,5.524056023218472,.7262513594200024,1.071799505030597,1.798050864450599,.3719890238870998,.3719890238870998,0,-.447687832834583,.338269343736593,-.10941848909799,.1985473817881581
Tony Bradley,bradlto01,2021,RS,PHI,136,67,2.682599102815979,-1.80986227300667,.8727368298093088,2.947858360069212,1.770096075584771,4.717954435653983,2.872955474642627,-1.368760757428981,1.504194717213646,.1431928162133325,.1431928162133325,0,3.72945148466532,-1.130026544122271,2.599424940543049,-1.564470605164993
Jarrell Brantley,brantja01,2021,RS,UTA,14,7,-3.352529407682152,-3.282408173920817,-6.634937581602969,-1.655027949794504,3.320122162266668,1.665094212472164,-3.354606322854996,-2.52124055839228,-5.875846881247277,-.0110120779645984,-.0110120779645984,0,1.59791972594252,-4.442590311854251,-2.84467058591173,-1.385167188525271
Ignas Brazdeikis,brazdig01,2021,RS,NYK,16,7,-9.874491479986498,-7.588301604038162,-17.46279308402466,-27.22265589324379,-.8010260761597821,-28.02368196940357,-12.82952940884402,-6.834266972924398,-19.66379638176841,-.0608228848881181,-.0608228848881181,0,-14.28253340466852,-11.78493356206467,-26.06746696673319,.704202515197888
Mikal Bridges,bridgmi01,2021,RS,PHO,869,424,2.036852424732337,1.038092168740099,3.074944593472436,.7860304536383631,5.943294596824659,6.729325050463022,1.941691539368893,1.772013449620792,3.713704988989685,1.391019465757839,1.391019465757839,0,-.04837125573857,3.117520132752498,3.069148877013928,-.5282684965514539
Miles Bridges,bridgmi02,2021,RS,CHA,782,363,-1.948799600141708,.4099866792850972,-1.538812920856611,6.647162918616495,-1.45399954789067,5.193163370725824,-.7981002669356807,.1381494010899761,-.6599508658457046,.3916258594000323,.3916258594000323,0,.6640677488105499,-.2704455068619984,.3936222419485514,1.197459631305194
Malcolm Brogdon,brogdma01,2021,RS,IND,1071,514,5.035967597582461,-1.002307969570983,4.033659628011478,6.269899721272942,-4.530928178802896,1.738971542470046,5.390699560796722,-1.571518726604928,3.819180834191794,1.68026946575579,1.68026946575579,0,5.200353792939088,-.1103073217258145,5.090046471213273,-2.513985713016155
Dillon Brooks,brookdi01,2021,RS,MEM,813,380,-5.122754165708226,.6307004344367375,-4.492053731271489,-6.466804559525479,4.506431752300958,-1.960372807224521,-5.472476765527526,1.187674638121792,-4.284802127405734,-.3039123190625827,-.3039123190625827,0,-2.339410640809994,2.139260902348228,-.2001497384617661,2.177497940350214
Bruce Brown,brownbr01,2021,RS,BRK,399,189,-1.537329954306671,-1.923230648714192,-3.460560603020864,-.1765615042380905,.1641925237519652,-.0123689804861253,-1.467540663654835,-1.695954583962099,-3.163495247616934,-.0396688803745047,-.0396688803745047,0,.4437208021827481,-2.468473983907159,-2.024753181724411,-.520838566930438
Jaylen Brown,brownja02,2021,RS,BOS,922,436,4.225343219877876,.1460867399959446,4.371429959873821,-6.817605639323588,.5269498673217936,-6.290655772001795,2.8125764539185,.1968346349486452,3.009411088867145,1.300411443088524,1.300411443088524,0,2.839597694385012,.1580813191755143,2.997679013560526,1.532635833790559
Moses Brown,brownmo01,2021,RS,OKC,55,22,-.97034088945915,3.071217217822761,2.100876328363611,-21.18897463679875,6.653969634500573,-14.53500500229818,-3.833144736744154,3.789985066028779,-.0431596707153745,.0308368708120983,.0308368708120983,0,-4.99286127539098,-.0718902341702708,-5.06475150956125,1.525188889401532
Sterling Brown,brownst02,2021,RS,HOU,485,226,1.052302575811788,-.7363606412723316,.3159419345394561,-3.774978459985311,2.791902249728265,-.9830762102570456,.4450665447206466,-.2228674368971379,.2221991078235087,.3414639124749698,.3414639124749698,0,-1.699749234038251,2.021055815697064,.321306581658813,-.3709511548723207
Troy Brown Jr.,browntr01,2021,RS,WAS,269,123,-3.317261735310567,-4.502059823863968,-7.819321559174535,-4.78187403010021,-9.716272849769105,-14.49814687986931,-3.682601027697732,-5.407019598795081,-9.089620626492813,-.3926908215867412,-.3926908215867412,0,-3.857352309875287,-4.478632242940984,-8.335984552816271,-1.320534552774244
Jalen Brunson,brunsja01,2021,RS,DAL,459,214,2.437880749320465,-.0643670423505661,2.373513706969899,-.7973635603721974,4.894412611469721,4.097049051097524,2.096237420756447,.6396047102725135,2.73584213102896,.6050857328968047,.6050857328968047,0,.991520004970356,-.1783151921961654,.8132048127741907,1.043468092214274
Thomas Bryant,bryanth01,2021,RS,WAS,606,271,-.6461984967412935,.5428156787228333,-.1033828180184602,-.689919563385176,-2.16295555852657,-2.852875121911746,-.6985740852756798,.2312180715156102,-.4673560137600696,.3164858565763893,.3164858565763893,0,-1.635229594522845,.2884358736076598,-1.346793720915185,.283787732499703
Reggie Bullock,bullore01,2021,RS,NYK,761,376,-2.532724496169371,.1397105068495645,-2.393013989319806,-5.010120133950325,6.146341248010286,1.136221114059961,-2.998333643092622,1.005872388745,-1.992461254347623,.1451267049925314,.1451267049925314,0,-2.023848812862585,.9918938919728127,-1.031954920889772,-.1375224723789778
Trey Burke,burketr01,2021,RS,DAL,618,292,1.184033973787107,1.157202178136023,2.34123615192313,1.032534040239472,-4.100006863680703,-3.06747282344123,1.222070273737798,.4273525001521128,1.649422773889911,.6513206562303615,.6513206562303615,0,.8103682905006144,.291115075142201,1.101483365642815,-.6379348757615955
Alec Burks,burksal01,2021,RS,NYK,178,83,9.983465683340667,5.040097362389738,15.02356304573041,7.628437718523029,1.590411980105804,9.218849698628834,10.14611126602565,4.722593351295427,14.86870461732108,.75680974779413,.75680974779413,0,8.814572725551843,3.37712011701517,12.19169284256701,1.465520853775636
Jimmy Butler,butleji01,2021,RS,MIA,369,174,.8908709799800015,3.860339822570428,4.75121080255043,-3.340397137579514,5.839832625226272,2.499435487646758,.330859680335805,4.330605454581367,4.661465134917172,.658976695107484,.658976695107484,0,-.2668005573583906,3.216786729909852,2.949986172551461,.1589912454593794
Bruno Caboclo,cabocbr01,2021,RS,HOU,81,36,-8.627492818661251,4.724467097995856,-3.903025720665395,-6.768371274037062,11.98259805043516,5.214226776398094,-8.702616944563337,6.032143917759684,-2.670473026803653,.0014969228309974,.0014969228309974,0,-6.719252017737547,3.533540532259575,-3.185711485477971,2.530821737640845
Kentavious Caldwell-Pope,caldwke01,2021,RS,LAL,537,252,2.48036823012758,.7959871836637842,3.276355413791364,11.4270496942405,2.751980582117588,14.17903027635808,3.86329523974084,1.088776241602233,4.952071481343073,.995080324409388,.995080324409388,0,2.650112878276679,1.034784751576761,3.68489762985344,.4967769568111849
Facundo Campazzo,campafa01,2021,RS,DEN,345,164,-1.043472797967063,.8427549951866686,-.2007178027803942,-4.649243511542686,5.177037360802839,.5277938492601528,-1.647731580408095,1.520741639705055,-.1269899407030399,.2218111169769807,.2218111169769807,0,-2.329743500997742,1.845921136556463,-.4838223644412782,1.086115474782371
Vlatko Cancar,cancavl01,2021,RS,DEN,35,14,-14.23346181168018,-1.035880032281457,-15.26934184396163,-35.78442130541234,-24.99843341079649,-60.78285471620883,-18.02289079991391,-4.596584586854063,-22.61947538676798,-.1453264201342008,-.1453264201342008,0,-11.72541265534665,-5.696214255365675,-17.42162691071233,2.446038919314596
Clint Capela,capelca01,2021,RS,ATL,747,353,.1842821909199568,7.283558459338133,7.46784065025809,-3.723901670494197,4.252305592484893,.5284039219906962,-.3818366247004255,7.094130455608748,6.712293830908322,1.675080239839638,1.675080239839638,0,-.491450027010574,5.949163427205476,5.457713400194902,-1.741171091690501
Vernon Carey Jr.,careyve01,2021,RS,CHA,13,6,12.87727803617882,.8880198709148148,13.76529790709364,-5.721876826199955,21.94111298732066,16.2192361611207,10.78486458507764,3.942296649819152,14.72716123489679,.0525662754566497,.0525662754566497,0,11.74270382617088,-.4116551374819716,11.3310486886889,-1.782590483906294
Jevon Carter,carteje01,2021,RS,PHO,358,172,-2.271079511274903,2.323829940288954,.0527504290140515,1.43402860693884,5.05943287419029,6.49346148112913,-1.82082593828662,2.776580687697738,.955754749411118,.3225634661415938,.3225634661415938,0,-1.692290575917896,3.643839787794286,1.95154921187639,-.8259731467193733
Michael Carter-Williams,cartemi01,2021,RS,ORL,347,160,-5.394071510644027,2.442526280746947,-2.95154522989708,-.5171502364267456,11.09686411409145,10.57971387766471,-4.881169066916903,3.81243880652032,-1.068730260396583,.1377961476514741,.1377961476514741,0,-6.068482127843743,2.524520402470449,-3.543961725373294,.4093892516866506
